title,link,date,content,is_fake
Gempa Turkiye dan Suriah Buatan Manusia,https://www.kompas.com/cekfakta/read/2023/03/02/111100182/-hoaks-gempa-turkiye-dan-suriah-buatan-manusia,2023-03-02,- sebuah unggahan di media sosial menyatakan bahwa gempa bumi yang mengguncang turkiye dan suriah pada 6 februari 2023 disengaja atau hasil dari perbuatan manusia.unggahan tersebut menyampaikan argumentasi bahwa gempa itu terlalu aneh bila dikatakan sebagai bencana alami.,1
Ferdy Sambo Dieksekusi Mati pada 27 Februari,https://www.kompas.com/cekfakta/read/2023/03/01/153500782/hoaks-ferdy-sambo-dieksekusi-mati-pada-27-februari,2023-03-01,"- sebuah konten di media sosial mengeklaim, bekas kepala divisi profesi dan pengamanan polri ferdy sambo telah dieksekusi mati pada senin 27 februari 2023 malam.sambo merupakan terpidana kasus pembunuhan berencana nofriansyah yosua hutabarat atau brigadir j.dia divonis hukuman mati oleh majelis hakim pengadilan negeri jakarta selatan pada 13 februari 2023.",1
Foto Puan Maharani dan Megawati Main Judi Slot,https://www.kompas.com/cekfakta/read/2023/03/01/143400082/-hoaks-foto-puan-maharani-dan-megawati-main-judi-slot,2023-03-01,"- foto petinggi partai demokrasi indonesia perjuangan (pdi-p) yakni puan maharani dan megawati soekarnoputri diunggah oleh sebuah akun facebook. dalam foto itu mereka menunjukkan ponsel berisi tampilan judi slot.foto itu menampilkan puan yang mengenakan pakaian kuning, sementara megawati berbaju coklat.",1
"Rafael Alun Trisambodo Mengamuk, Asetnya Disita Sri Mulyani",https://www.kompas.com/cekfakta/read/2023/02/28/171800782/-hoaks-rafael-alun-trisambodo-mengamuk-asetnya-disita-sri-mulyani,2023-02-28,"- komisi pemberantasan korupsi (kpk) akan memanggil mantan pejabat direktorat jenderal pajak kementerian keuangan, rafael alun trisambodo, pada rabu (1/3/2023).rafael dipanggil untuk mengklarifikasi laporan harta kekayaan penyelenggara negara (lhkpn) dengan faktual harta yang dimiliki.rafael merupakan ayah dari tersangka penganiayaan mds, yang belakangan menjadi sorotan karena kekayaannya.berdasarkan lhkpn yang disampaikan pada 31 desember 2021, rafael memiliki harta kekayaan hingga rp 56,1 miliar.di media sosial tersiar narasi bahwa rafael mengamuk lantaran asetnya disita oleh menteri keuangan (menkeu) sri mulyani.",1
Megawati Dilarikan ke Rumah Sakit,https://www.kompas.com/cekfakta/read/2023/02/28/161700582/-hoaks-megawati-dilarikan-ke-rumah-sakit,2023-02-28,"- sebuah video di facebook menyebutkan, ketua umum partai demokrasi indonesia perjuangan (pdi-p) megawati soekarnoputri dilarikan ke rumah sakit.klaim itu dikaitkan dengan pernyataan kontroversial megawati mengenai ibu-ibu pengajian yang dinilai tak dapat mengatur waktu dan cenderung menelantarkan anak.pernyataan itu disampaikan dalam acara kick off pancasila dalam tindakan yang disiarkan di kanal youtube bkkbn, kamis (16/2/2023).",1
NU dan Muhammadiyah Serukan untuk Tidak Memilih PDI-P,https://www.kompas.com/cekfakta/read/2023/02/28/141400682/-hoaks-nu-dan-muhammadiyah-serukan-untuk-tidak-memilih-pdi-p,2023-02-28,"- pernyataan ketua umum partai demokrasi indonesia perjuangan (pdi-p) megawati soekarnoputri tentang ibu-ibu yang suka pengajian tapi lalai mengurus anak, ramai diperbincangkan di media sosial.sejumlah pihak, terutama kelompok islam, mengkritik pernyataan megawati itu.setelah pernyataan megawati itu ramai di media sosial, muncul sebuah unggahan yang mengeklaim bahwa dua organisasi islam di indonesia, yakni nahdlatul ulama (nu) dan muhammadiyah, menyerukan untuk tidak memilih pdi-p dalam pemilihan umum (pemilu) 2024.namun",1
"Pesan WhatsApp ""Giveaway"" RANS Entertainment dari Trans7",https://www.kompas.com/cekfakta/read/2023/02/28/131300682/-hoaks-pesan-whatsapp-giveaway-rans-entertainment-dari-trans7,2023-02-28,"- tersiar pesan whatsapp mengatasnamakan stasiun televisi swasta trans7, yang menginformasikan mengenai pemberian hadiah dari rans entertainment.pesan itu memberikan kode pin pemenang dan penerima pesan diminta untuk menghubungi nomor whatsapp lain yang tertera pada pesan.",1
"Diperiksa KPK 5 Jam, Rafael Alun Trisambodo Terancam Dimiskinkan",https://www.kompas.com/cekfakta/read/2023/02/27/161600382/-hoaks-diperiksa-kpk-5-jam-rafael-alun-trisambodo-terancam-dimiskinkan,2023-02-27,"- mantan kepala bagian umum kantor wilayah direktorat jenderal pajak (djp) jakarta selatan ii, rafael alun trisambodo, menjadi sorotan publik buntut kasus penganiayaan yang melibatkan anaknya, mario dandy satrio.rafael disorot karena memiliki harta mencapai rp 56,1 miliar. jumlah tersebut dinilai janggal karena rafael merupakan pegawai golongan eselon iii.komisi pemberantasan korupsi (kpk) berencana memanggil rafael untuk mengklarifikasi laporan harta kekayaan penyelenggara negara (lhkpn) yang terakhir dilaporkan pada 2021.kemudian, sebuah unggahan mengeklaim bahwa rafael telah diperiksa selama lima jam oleh kpk dan ditemukan adanya penyelewengan, sehingga rafael terancam dimiskinkan.",1
Indonesia Menginvasi dan Ultimatum China,https://www.kompas.com/cekfakta/read/2023/02/27/151500182/-hoaks-indonesia-menginvasi-dan-ultimatum-china,2023-02-27,- sebuah unggahan di media sosial mengeklaim adanya invasi dan ultimatum yang dilakukan indonesia terhadap china.ultimatum tersebut berisi agar china mau menyetujui perjanjian penyerahan wilayah yang telah dikuasai indonesia.,1
Jutaan Orang Menyaksikan Pemakaman Ferdy Sambo,https://www.kompas.com/cekfakta/read/2023/02/27/104609982/hoaks-jutaan-orang-menyaksikan-pemakaman-ferdy-sambo,2023-02-27,"- sebuah konten di media sosial facebook mengeklaim, jutaan orang menyaksikan pemakaman ferdy sambo usai dieksekusi mati.ferdy sambo adalah bekas kepala divisi profesi dan pengamanan (propam) polri. dia divonis mati karena terbukti bersalah dalam kasus pembunuhan berencana eks ajudannya, nofriansyah yosua hutabarat atau brigadir j.",1
Ahok Dilantik Jadi Dewas KPK,https://www.kompas.com/cekfakta/read/2023/02/27/084500182/-hoaks-ahok-dilantik-jadi-dewas-kpk,2023-02-27,- sebuah unggahan di media sosial memuat narasi bahwa mantan gubernur dki jakarta basuki tjahaja purnama alias ahok dilantik menjadi dewan pengawas (dewas) kpk.,1
"Bharada E Kembali ke Brimob, Tantang Komplotan Ferdy Sambo",https://www.kompas.com/cekfakta/read/2023/02/25/193000082/hoaks-bharada-e-kembali-ke-brimob-tantang-komplotan-ferdy-sambo,2023-02-25,"- richard eliezer pudihang lumiu atau bharada e dikabarkan kembali bertugas di korps brigade mobil (brimob) polri dan menyatakan perang terhadap komplotan ferdy sambo.bharada e merupakan terpidana kasus pembunuhan berencana nofriansyah yosua hutabarat atau brigadir j.dia divonis hukuman 1 tahun 6 bulan penjara oleh majelis hakim pengadilan negeri jakarta selatan pada 15 februari 2023.adapun ferdy sambo adalah bekas kepala divisi profesi dan pengamanan (propam) polri. sambo divonis hukuman mati untuk kasus yang sama. dalam kasus tersebut, bharada e bertindak sebagai eksekutor di bawah perintah ferdy sambo.",1
Ahok Resmi Jadi Ketua KPK pada 24 Februari 2023,https://www.kompas.com/cekfakta/read/2023/02/25/183000782/-hoaks-ahok-resmi-jadi-ketua-kpk-pada-24-februari-2023,2023-02-25,"- beredar klaim bahwa basuki tjahaja purnama atau ahok ditetapkan sebagai ketua komisi pemberantasan korupsi (kpk).dalam unggahan disebutkan, mantan gubernur dki jakarta itu resmi menjadi ketua kpk sejak 24 februari 2023.",1
"Megawati Dipanggil Bawaslu, PDI-P Tidak Bisa Usung Capres",https://www.kompas.com/cekfakta/read/2023/02/25/173115282/hoaks-megawati-dipanggil-bawaslu-pdi-p-tidak-bisa-usung-capres,2023-02-25,"- sebuah unggahan di media sosial mengeklaim bahwa badan pengawas pemilihan umum (bawaslu) memanggil ketua umum partai demokrasi perjuangan indonesia (pdi-p) megawati soekarnoputri.dalam unggahan itu disebutkan, karena ucapan megawati, pdi-p dicoret dari peserta pemilu 2024 dan tidak bisa mengusung calon presiden. namun",1
Kapolri Antar Bharada E Bertugas di Manado,https://www.kompas.com/cekfakta/read/2023/02/25/142000882/hoaks-kapolri-antar-bharada-e-bertugas-di-manado,2023-02-25,"- sebuah unggahan di media sosial mengeklaim richard eliezer pudihang lumiu atau bharada e kembali bertugas di korps brigade mobil (brimob) polri.bharada e merupakan salah satu terdakwa kasus pembunuhan berencana brigadir nofriansyah yosua hutabarat atau brigadir j.ia divonis satu tahun enam bulan penjara oleh majelis hakim pengadilan negeri jakarta selatan, rabu (15/2/2023).dalam unggahan itu disebutkan, kepala kepolisian ri (kapolri) jenderal listyo sigit prabowo mengantarkan bharada e bertugas ke manado.",1
Sperma Pria yang Tidak Divaksin Akan Berharga Mahal di Masa Depan,https://www.kompas.com/cekfakta/read/2023/02/25/131915982/hoaks-sperma-pria-yang-tidak-divaksin-akan-berharga-mahal-di-masa-depan,2023-02-25,"- sebuah konten di media sosial mengeklaim, sperma pria yang tidak divaksin akan berharga mahal di masa depan.konten itu menyertakan tangkapan layar judul sebuah artikel di situs sehat negeriku, portal berita resmi kementerian kesehatan (kemenkes).",1
Yenny Wahid Desak Polri Tangkap Megawati,https://www.kompas.com/cekfakta/read/2023/02/24/200802582/hoaks-yenny-wahid-desak-polri-tangkap-megawati,2023-02-24,"- sebuah unggahan di media sosial memuat narasi bahwa zannuba ariffah chafsoh atau yenny wahid mendesak polisi untuk menangkap megawati soekarnoputri.berdasarkan unggahan tersebut, yenny menyatakan ketua umum partai demokrasi indonesia perjuangan (pdi-p) itu telah membuat kegaduhan di kalangan umat islam.",1
Bharada E Naik Pangkat dan Diberi Penghargaan,https://www.kompas.com/cekfakta/read/2023/02/24/180800382/-hoaks-bharada-e-naik-pangkat-dan-diberi-penghargaan,2023-02-24,"- richard eliezer alias bharada e telah menjalani sidang komisi kode etik polri (kkep) setelah menjadi terpidana kasus pembunuhan berencana nofriansyah yosua hutabarat atau brigadir j.setelah sidang etik, beredar kabar di media sosial bahwa bharada e mendapat kenaikan pangkat.",1
"Jokowi Hadir di Sidang Etik, Bharada E Naik Pangkat",https://www.kompas.com/cekfakta/read/2023/02/24/170700082/-hoaks-jokowi-hadir-di-sidang-etik-bharada-e-naik-pangkat,2023-02-24,"- terpidana kasus pembunuhan berencana nofriansyah yosua hutabarat (brigadir j), richard eliezer (bharada e) telah menjalani sidang komisi kode etik polri (kkep).hasil sidang kkep disampaikan oleh karo penmas divisi humas polri, brigjen ahmad ramadhan dalam jumpa pers di mabes polri, jakarta, rabu (22/2/2023).setelah sidang etik tersebut, beredar video yang menyebutkan bahwa presiden joko widodo hadir di sidang etik dan menaikkan pangkat bharada e.",1
Jokowi Lantik Bharada E Gantikan Brigadir J,https://www.kompas.com/cekfakta/read/2023/02/24/160600682/hoaks-jokowi-lantik-bharada-e-gantikan-brigadir-j,2023-02-24,- sebuah konten di media sosial mengeklaim presiden joko widodo melantik richard eliezer pudihang lumiu atau bharada e menggantikan posisi nofriansyah yosua hutabarat atau brigadir j.bharada e merupakan terpidana kasus pembunuhan berencana brigadir j. dia divonis hukuman 1 tahun 6 bulan penjara oleh majelis hakim pengadilan negeri jakarta selatan pada 15 februari 2023.,1
Sepatu Mata-mata Saat Perang Dunia II,https://www.kompas.com/cekfakta/read/2023/02/24/125900682/-hoaks-sepatu-mata-mata-saat-perang-dunia-ii,2023-02-24,- foto sepasang sepatu diklaim sebagai sepatu mata-mata. disebutkan bahwa sepatu itu dipakai sekutu untuk mengelabui jerman selama perang dunia ii.hak sepatu itu dirancang berada di alas bagian depan dengan tujuan untuk memanipulasi arah jejak sepatu.,1
Ferdy Sambo Terbukti Penyebab Bocornya Aliran Dana Gelap Judi Online Rp 150 Triliun,https://www.kompas.com/cekfakta/read/2023/02/24/120200282/-hoaks-ferdy-sambo-terbukti-penyebab-bocornya-aliran-dana-gelap-judi,2023-02-24,"- sebuah unggahan di media sosial berisi klaim yang menyatakan mantan kepala divisi profesi dan pengamanan kepolisian ri ferdy sambo telah ""membocorkan aset negara"".tidak jelas tindakan seperti apa yang dimaksud dengan ""membocorkan aset negara"", tetapi narasinya menyatakan ada ""aliran dana gelap rp 150 triliun yang bocor"" dan dikaitkan kepada ferdy sambo, sehingga merugikan negara.",1
KPK Sita Uang Rp 120 Triliun dari Keluarga SBY,https://www.kompas.com/cekfakta/read/2023/02/24/100100582/-hoaks-kpk-sita-uang-rp-120-triliun-dari-keluarga-sby,2023-02-24,"- sebuah unggahan mengeklaim bahwa komisi pemberantasan korupsi (kpk) menyita uang rp 120 triliun dari keluarga presiden keenam ri susilo bambang yudhoyono (sby).dalam unggahan itu disebutkan pula anak kedua sby, edhie baskoro yudhoyono alias ibas ditetapkan sebagai tersangka oleh kpk.",1
Febri Diansyah Divonis Dua Tahun Penjara,https://www.kompas.com/cekfakta/read/2023/02/23/211200182/-hoaks-febri-diansyah-divonis-dua-tahun-penjara,2023-02-23,"- beredar unggahan yang mengeklaim bahwa advokat febri diansyah divonis dua tahun penjara karena memberikan keterangan palsu.dia juga diklaim sebagai pengacara ferdy sambo, bekas kepala divisi profesi dan pengamanan polri yang menjadi terdakwa kasus pembunuhan nofriansyah yosua hutabarat alias brigadir j.",1
Putri Candrawathi Terancam Vonis Hukuman Mati,https://www.kompas.com/cekfakta/read/2023/02/23/200200182/-hoaks-putri-candrawathi-terancam-vonis-hukuman-mati,2023-02-23,"- sebuah konten di media sosial memuat klaim bahwa putri candrawathi terancam vonis hukuman mati, menyusul suaminya, bekas kepala divisi profesi dan pengamanan polri ferdy sambo.ferdy dan putri dinyatakan bersalah oleh hakim pengadilan negeri (pn) jakarta selatan dalam kasus pembunuhan berencana nofriansyah yosua hutabarat atau brigadir j.",1
Kapolri Umumkan Tanggal Eksekusi Mati Ferdy Sambo,https://www.kompas.com/cekfakta/read/2023/02/23/154226082/hoaks-kapolri-umumkan-tanggal-eksekusi-mati-ferdy-sambo,2023-02-23,"- sebuah unggahan di media sosial mengeklaim bahwa kapolri jenderal listyo sigit prabowo mengumumkan tanggal eksekusi mati mantan kepala divisi profesi dan pengamanan (kadiv propam) polri, ferdy sambo.dalam unggahan itu, tampak listyo sigit dan jajarannya melakukan konferensi pers di depan awak media.namun",1
Menag Pertimbangkan Shalat Jumat Pindah di Hari Sabtu,https://www.kompas.com/cekfakta/read/2023/02/23/111200782/hoaks-menag-pertimbangkan-shalat-jumat-pindah-di-hari-sabtu,2023-02-23,- sebuah unggahan di media sosial mengeklaim bahwa menteri agama (menag) yaqut cholil qoumas mempertimbangkan untuk mengganti shalat jumat di hari sabtu.klaim tersebut disebarkan dalam bentuk tangkapan layar judul sebuah artikel.,1
Anies Baswedan Akui Suap Ketua KPK Firli Bahuri,https://www.kompas.com/cekfakta/read/2023/02/22/205500682/-hoaks-anies-baswedan-akui-suap-ketua-kpk-firli-bahuri,2023-02-22,"- sebuah konten di media sosial menarasikan bahwa mantan gubernur dki jakarta anies baswedan mengaku telah menyuap ketua komisi pemberantasan korupsi (kpk) firli bahuri.dalam unggahan itu disebutkan anies menyuap firli agar namanya bersih. selain itu terdapat narasi firli terlibat dalam kasus korupsi bantuan sosial (bansos) dki jakarta.narasi soal suap yang dilakukan anies baswedan terhadap firli bahuri muncul di facebook, salah satunya dibagikan oleh akun ini.akun tersebut membagikan sebuah video berdurasi 8 menit 51 detik pada 20 februari 2023 dengan judul:aku1 semuanya, an1es akui su4p firli bahuri ag4r namanya bersihdalam thumbnail video terdapat gambar anies memakai rompi tahanan kpk berwarna oranye dan diberi keterangan demikian:dicecar penyidik kpk anies akui keterlibatan firli bahuri di korupsi bansos dkiakun facebook tangkapan layar facebook narasi yang menyebut bahwa anies mengaku bahwa ia menyuap firli bahurisetelah video disimak hingga tuntas, tidak terdapat informasi mengenai pengakuan anies telah menyuap firli.",1
"Usai Divonis, Putri Candrawathi Mencoba Bunuh Diri",https://www.kompas.com/cekfakta/read/2023/02/22/195900682/-hoaks-usai-divonis-putri-candrawathi-mencoba-bunuh-diri,2023-02-22,"terdakwa putri candrawathi telah divonis 20 tahun penjara terkait kasus pembunuhan berencana nofriansyah yosua hutabarat atau brigadir j.vonis diberikan oleh majelis hakim pengadilan negeri jakarta selatan dalam sidang pada senin (13/2/2023).istri bekas kepala divisi profesi dan pengamanan polri ferdy sambo itu terbukti secara sah dan meyakinkan bersalah turut serta melakukan pembunuhan berencana. setelah vonis tersebut, muncul unggahan di media sosial yang mengeklaim putri mencoba bunuh diri karena stres.dalam unggahan juga disebutkan bahwa nyawa putri nyaris tidak tertolong. namun",1
Serangan Rudal Rusia Meruntuhkan Apartemen di New York,https://www.kompas.com/cekfakta/read/2023/02/22/143800782/-hoaks-serangan-rudal-rusia-meruntuhkan-apartemen-di-new-york,2023-02-22,"- sebuah video youtube mengeklaim serangan rudal rusia berhasil meruntuhkan sebuah apartemen di new york, amerika serikat.narasi video menyebutkan, pihak berwenang as telah kehilangan harapan untuk menyelamatkan lebih banyak orang dari puing-puing apartemen.",1
Jokowi Lunasi Semua Utang Negara,https://www.kompas.com/cekfakta/read/2023/02/22/115500182/-hoaks-jokowi-lunasi-semua-utang-negara,2023-02-22,- sebuah unggahan di media sosial memuat narasi bahwa presiden joko widodo melunasi seluruh utang negara.,1
Bharada E Nyaris Tewas Dihajar Anak Buah Ferdy Sambo,https://www.kompas.com/cekfakta/read/2023/02/22/092747682/hoaks-bharada-e-nyaris-tewas-dihajar-anak-buah-ferdy-sambo,2023-02-22,sebuah konten di media sosial memuat narasi bahwa richard eliezer pudihang lumiu atau bharada e nyaris tewas dihajar anak buah ferdy sambo.dalam unggahan itu disebutkan bharada e dihajar setelah pembacaan vonis kasus pembunuhan berencana nofriansyah yosua hutabarat atau brigadir j.majelis hakim pengadilan negeri jakarta selatan menjatuhkan vonis 1 tahun enam bulan terhadap bharada e pada rabu (15/2/2023).,1
