title,is_fake
video mengenaskan putri langsung syok baca wasiat sambo meninggal,1
makanan kaleng produksi thailand terkontaminasi darah penderita aids daftar minuman penyebab kanker,1
kepala dinas kesehatan banjarmasin dana whatsapp,1
air panas sipaholon tapanuli utara berhenti mengalir akibat gempa,1
perubahan tarif transaksi bri,1
selebgram keanu meninggal dunia,1
jokowi istrinya memiliki rekening negeri menyembunyikan uang suap komunis cina,1
pesan whatsapp pembayaran tilang online polri,1
akun whatsapp wakil bupati kebumen ristawati purwaningsih,1
cacar monyet ditularkan hubungan seksual laki laki,1
oktober asteroid menabrak bumi,1
artikel kecelakaan mobil rombongan senam masuk jurang aceh,1
mass shooting in subway station in new york usa,1
orang tertembak stasiun tanah new york amerika serikat,1
video vladimir putin indonesia angkat senjata melawan australia,1
holywings dibuka saudi arabia,1
foto bendera rambut wanita bentuk protes iran,1
kali krukut bersih rapi gubernur heru,1
video barack obama meresmikan foto anies baswedan,1
broadcast chat lowongan kerja operator produksi pt astra group,1
video dpr gelar sidang tertutup bahas ijazah palsu jokowi,1
video masyarakat bali bersuka cita menyambut kedatangan anis bali,1
majalah italia memprediksi dunia,1
cnn news climate change will be back next summer,1
demo anti pemerintah cina guangzhou,1
minggu merasakan tugas gubernur gampang,1
bahaya menyebarkan ucapan selamat gambar,1
video supporter arema turun jalan melampiaskan ketidakpuasan nya pssi aparat hukum,1
pernyataan idi daftar minuman menyebabkan pengerasan otak diabetes pengerasan sumsum tulang,1
heri budi geleng geleng kepala blusukan kali ciliwung,1
artikel polisi benarkan upaya fpi penyebar kaos atribut pki,1
kemenkes ri adakan bantuan biaya str tenaga kesehatan,1
waduk pluit diterlantarkan pa heru gercep langsung dikeruk dibersihkan,1
presiden volodymyr zelensky merekam video videonya green screen,1
sanksi fifa pssi banned fifa,1
pengguna facebook memprediksi covid,1
puluhan orang jget didalam mesjid teriak lafadz allah,1
video ayah menari pemakaman putrinya dibunuh polisi iran,1
foto buaya berenang rumah terendam banjir badai florida,1
infografis larangan pendatang asing qatar piala dunia,1
ahmad dhani potong kemaluan jokowi menang,1
th anniversary indomilk,1
anggota dprd fraksi demokrat lampung barat heri gunawan tawarkan lelang kendaraan pesan whatsapp,1
nama aslinya herbertus joko widodo,1
lowongan kerja pln wilayah denpasar oktober,1
rakyat antusias menyambut kedatangan anis for presiden,1
pembacokan maraknya gangster denpasar,1
video situasi terkini as negara super power menderita akibat resesi melanda dunia,1
jokowi bilang mengakuisisi saham pt freport bohong belaka,1
pesan whatsapp pengangkatan tenaga honorer perawat guru tes pemprov yogyakarta,1
akun whatsapp bupati limapuluh kota safaruddin dt bandaro,1
akun whatsapp ketua dpc demokrat kabupaten serang yayang nugraha,1
pesan whatsapp pengangkatan tenaga honorer perawat guru pemprov ntb,1
akun whatsapp pj wali kota salatiga sinoeng rachmadi menawarkan barang jasa,1
akun whatsapp wakil wali kota sukabumi andri setiawan hamami,1
lowongan kerja jne kediri,1
akun facebook kjri dubai,1
uskup katolik jabodetabek deklarasi dukung anies baswedan presiden,1
video timnas bertanding piala dunia swiss,1
video anak anak ujian kfc,1
poster indosiar konser cinta leslar bersemi,1
china menjajah nkri salah satunya komplek khusus rumah elit china bertuliskan china,1
video penimbunan saluran air karung pasir,1
mohon doa keselamatan blitar,1
rektor ugm akui kecurangan ijazah mengaku dibayar jokowi,1
jerman menghentikan vaksin covid,1
video gedung putih panik ribuan rakyat nekat as tinggalkan nato,1
pidato henry kissinger februari vaksinasi massal modifikasi genetik,1
video aksi kader partai nasdem rame rame melepaskan atribut,1
foto dipanggil istana bambang tri tolak segudang tawaran jokowi,1
perpisahan menakjubkan gubernur gubernur kepala negara,1
permata bank menawarkan pinjaman dana agunan survei,1
video jembatan adipala hanyut jalan cilacap selatan tertutup,1
video joe biden ancam indonesia hadapi konsekuensi mengerikan danai rusia ukraina,1
bus kampanye relawan gabener nyungsep,1
video mengejutkan prabowo mundur jabatannya terjerumus kejalan busuk jokowi,1
video malu sikap rektor alumni ugm serentak bkr ijazah asli,1
video sombong banget kapolda metro fadil rampas kta paspampres,1
tuduh ijazah jokowi palsu presiden tunjukkan ijazah asli miliknya,1
amarah mega memuncak ganjar resmi pdip,1
video pemalsu ijazah resmi diringkus dhe tertolong kesaksiannya mengejutkan,1
who umumkan pandemi covid september,1
hindari mobilisasi militer pria rusia bersembunyi kulkas,1
maulid nabi rusia dihadiri jutaan orang,1
petir menyambar candi borobudur,1
jenazah kediri jawa timur rombongan tetangga melayat,1
jokowi lulusan jurusan ngibul,1
lukas enembe meninggal dunia,1
pembina brimob bernama thahir alias ang tjoeng ming,1
lowongan kerja pt petrosida gresik,1
twice konser pendukung persib,1
akun whatsapp wakil bupati purworejo,1
istilah kadrun kalimat golongan pki bernama nyoto,1
video jakarta terkini,1
orang divaksin dikoneksikan bluetooth,1
video bongkar borok anies wakil gubernur ogah dukung anies nyapres,1
keributan camat warga pemilik tanah,1
foto pembuat ijazah palsu diamankan kesaksiannya bikin jkw terpjok,1
video sultan jogja cecr sri adi ningsih mengaku seangkatan jkw,1
akun facebook inul daratista,1
dana blt bbm dana desa direalokasi,1
perbandingan pertalite pertalite berubah warna boros,1
artikel sebaran titik genangan banjir kota semarang malam,1
video resmi tersangka kpk tito karnavian mengelak penyidik temukan,1
alexandria ocasio cortez orang orang buru buru mengisi bensin mobil badai memakai mobil listrik,1
video badai ian naples florida,1
foto istana dibangun eropa abad pertengahan,1
xi jinping dicopot jabatan ketua komisi militer presiden cina kudeta militer perintah li qiaoming,1
seekor anjing laut lepas florida,1
sambo bharada serang sel,1
virus covid memiliki motif antibody dependent enhancement ade,1
mike tyson bado jack amer abdallah shalat kafe melarang umat muslim masuk,1
tabiat aslinya presiden indonesia rakyat yg bersebrangan anggap musuh pribadi,1
ayu dewi hadiah senilai rp juta tiktok,1
video menyangka ratusan polisi jemput rizky billar tangisan lesti kejora pecah,1
kader partai nasional demokrat mengundurkan deklarasi anies baswedan,1
suporter sepak bola liga jerman memperingati maulid nabi membentuk formasi ya habibi ya rasulullah,1
informasi jadwal kegiatan lumajang harjalu,1
akun whatsapp plt bupati bandung barat hengky kurniawan,1
informasi pendaftaran medical check up rsud abdoel wahab sjahranie samarinda,1
akun whatsapp sekda magelang adi waryanto,1
info pemberian dana bantuan rp juta bpjs kesehatan whatsapp,1
vaksin covid picu hiv aids,1
video kesaksian penjual dawet tr gedi kanjuruhan,1
pesan berantai grand design uji coba pembantaian gas beracun pertandingan bola,1
judul artikel idntoday news peneliti australia jokowi presiden berkemampuan memiliki daya rusak,1
video lesti kejora jengukin iriana jokowi,1
video oknum coklat memprofokator supporter arema malang oktober,1
video ledakan beijing kudeta xi jinping presiden china,1
video ditunggu ferdy sambo ditetapkan hukuman mati,1
artikel puan maharani hapus pendidikan agama islam negara maju,1
foto mengaku slah sby maaf jokowi,1
video presiden jokowi jenguk lesti kejora rumah sakit kehadiran rizky billar,1
akun facebook atta aurel giveaway,1
gambar pratinjau thumbnail video kabar terbaru zelensky ngnskn bulanan aparat,1
video najwa shihab berhasil polisikan nikita mirzani dijeruji besi,1
gambar pratinjau thumbnail video gak nyangka nikita mirzani sambo,1
surat izin pekerja asing izin pati malaysia,1
surat edaran nomor lembaga penjamin simpanan lps,1
surat permintaan data pensiunan pns asn terkait program wirausaha pintar bkn,1
akun whatsapp pj bupati boalemo hendriawan,1
jancuk berasal tank jan cox,1
video panglima n tepaksa turun tangan nasib ferdy sambo sadis,1
donald trump ratu elizabeth gelar bangsawan pribadi,1
raja charles iii proklamasikan donald trump presiden amerika sah pilpres amerika,1
video penceramah ferdy sambo bungker rp miliar,1
jokowi pindah agama katolik,1
video jokowi marah menteri demo bbm,1
presiden ukraina volodymyr zelensky mengikuti acara gay pride new york,1
demo tuh mui dah tertulis pork bone cap halal,1
video gemparkan china presiden xin jink dikudeta,1
video protes st petersburg september,1
sanggup tahan air mata putin terharu perlakuan warga indonesia rusia,1
artikel berjudul optimis menang pemilu puan licik,1
foto ratu megawati,1
vaksin covid mengandung janin manusia usia,1
pki anggarkan rp triliun muluskan jokowi periode,1
bawang merah sembuhkan gigitan ular,1
video penampakan ikan paus nabi yunus,1
permintaan pengisian data penerima bsu media sosial,1
ksp jokowi terima dengar aspirasi rakyat demo bbm,1
judul artikel wapres rakyat pakai kayu bakar masak biar irit,1
video simpanan emas ratu elizabeth ii tersimpan ruangan tanah,1
foto xi jinping tahanan rumah dikudeta,1
sri mulyani bbm dinaikkan negara kesulitan bayar utang,1
panglima tni panggil art ferdy sambo membuktikan ruang rahasia pc,1
kfc ember ayam gratis merayakan kfc,1
sungai inhulets ukraina berubah warna merah darah tentara ukraina,1
video demo tanggal september,1
foto anak anak diculik dibawa thailand diambil organ dalamnya,1
video sore pos polisi tugu tani bakar td pkl,1
video beredar luas rekaman akp rita yuliana kelakuan sds ferdy sambo,1
hadiah tunai rp bank neo commerce,1
foto gempa taiwan september,1
video tersembunyi pentagon dihantam misil,1
video mobil berjalan truk bersembunyi,1
video penganiayaan buruh pribumi sulawesi,1
video wakil ketua banggar dpr ri jatuh menyetujui penarikan lpg kg penghapusan daya listrik va,1
video penyidik temukan ruang rahasia ferdy sambo berisi tngn mnusi,1
gerobak mie ayam terpasang meteran listrik daya kompor listrik watt,1
cacar monyet efek vaksin,1
video tgl gaza merdeka,1
lagu ojo dibandingke dinyanyikan negeri,1
pesan pengumuman pemenang hadiah rp juta tiktok,1
akun twitter vivacoid dinonaktifkan beritakan kematian kolonel tni al penemu kokain senial rp triliun,1
cek jantung detik,1
gambar tangkapan layar artikel suara com berjudul daftar politisi pdip korupsi juliari batubara harun masiku ganjar pranowo,1
sri mulyani menjebloskan sby penjara,1
china sengaja menutupi fakta sejarah indonesia,1
penggunaan masker memperburuk kondisi kesehatan tubuh,1
judul artikel laudya cinthya bella undang istana bahas kebenaran isu menikah pangeran arab,1
perilaku pki selesai shalat dihajar,1
kejahatan ukraina meningkat,1
mahasiswa sri lanka ditahan angkatan bersenjata ukraina wilayah kharkiv,1
nato membeberkan rencana ekspansi perbatasan rusia,1
pidato kapolda riau negara tentara polisi,1
detik detik salmet maarif percobaan pembunuhan presiden istana,1
ikea menyumbangkan lusinan kursi sofa dijual goresan kerusakan ringan,1
lowongan kerja puskesmas wonosari gunung kidul,1
wakil bupati yapen frans sanadi meninggal dunia,1
surat edaran workshop apak jabatan fungsional perencana pusbindiklatren,1
lowongan kerja puskesmas simpong,1
akun whatsapp wali kota tasikmalaya muhammad yusuf donasi,1
akun whatsapp bupati mesuji sulpakar,1
foto sby dijemput paksa brimob bersenjata lengkap,1
serial the simpsons prediksi kematian ratu elizabeth ii,1
hadiah sepeda listrik gratis,1
video sidak sel tahanan ferdy mbak nana temui ruangan kosong,1
pria dimangsa buaya sungai brantas mojokerto,1
gambar tangkapan layar artikel pikiran rakyat com beredar video penampakan misterius yakjuj makjuj sembunyi bebatuan padang pasir tandus arab,1
video nato ketakutan jet tempur jerman tembak jatuh indonesia,1
beredar telegram anies baswedan sahabat amerika serikat bertujuan muluskan kebijakan asing indonesia,1
video uya kuya hipnotis putri chandrawati misteri kematian brigadir terbongkar,1
video gempa bumi papua nugini,1
hotman paris uang diundi facebook,1
poster film rayap rayap bangsa,1
link bantuan pkh tahap,1
ktp npwp ganda persiapan,1
tautan pos indonesia subsidi juta,1
sampul artikel cnn indonesia ganjar jokowi ri ri pilpres,1
foto petani disiksa polisi dibayar pt sadoka,1
video cacing akibat makan sosis naget sejenisnya daging yg awetkan,1
ratu elizabeth memesan kaos cristiano ronaldo royal court,1
video permintaan kapolri ferdian gantikan uya kuya giliran ferdy sambo dihipnotis,1
video ferdy sambo pasrah puluhan tengkoraknya disita polri,1
ditetapkan tersangka prabowo subianto maaf jokowi,1
kpk segel rumah milik prabowo subianto,1
video ratu elizabeth melemparkan makanan anak anak afrika,1
kandung jokowi bernama sulami aktivis gerwani,1
akun facebook raffi nagita giveaway,1
video nk frdy smbo tngkap terbukti bantu pmbvnuhan brigadir_j,1
kuat iman putri candrawati putuskan bunuh,1
perubahan tarif transfer bank bri rp,1
protes indonesia melonjaknya biaya energi,1
protests in indonesia soaring energy costs,1
video banjir bandang pakistan agustus,1
foto kevin sanjaya calon pemimpin partai perindo,1
gambar jokowi wisuda,1
aids jenis hasil pencampuran covid vaksin cacar monyet monkeypox,1
pombensin tuban dibakar massa harga bbm tgl,1
ma ruf amin kas negara menipis ma ruf amin rakyat sisihkan harta bantu pemerintah,1
ritual iluminati janin bayi aborsi kandungan vaksin,1
peningkatan covid disebabkan orang orang divaksin,1
mike tyson kursi roda menerima vaksin,1
baim uang tunai handphone orang akun facebook boss qlu,1
anak balita ditinggal pinggir jalan bapaknya tenggelam jembatan suramadu,1
vokalis band the rolling stones mick jagger meninggal dunia,1
mark zuckerberg friendly reminder never happened in here,1
pt indocement tigaroda bagikan hadiah pembangunan rumah,1
kaitan penangkapan ferdy sambo artikel berjudul pengakuan bandar narkoba setor rpm bnn rpm pejabat polisi ditangkap,1
observatorium bosscha syuting pengabdi setan,1
video luhut perintahkan kabareskrim mengusut pembunuhan brigadir j,1
kunyit madu obat cacar monyet,1
bodohnya metro tv jokowi gelar raja salman amirul kazzab langsung diberitakan,1
ustadz abdul somad hukum mencintai pasangan orang dosa nilai jihad,1
ratusan pasukan khusus cina tentara sukarelawan rusia perang ukraina,1
anggota tni mobil tim buser polres bersenggolan,1
tangkapan layar siaran berita fox news gay hypnosis,1
foto pernikahan sule riesca rose,1
indomaret membagikan uang tunai juta rangka hut ri,1
jokowi tagih hutang malaysia miliar bank dunia,1
jam kerja denmark jam minggu,1
video menolak lupa tragedi pembantaian anak usia puasa tanggal mei pasukan brimob,1
rekaman suara pertengkaran ferdy sambo istrinya magelang,1
mall senayan city dijual triliun media sosial,1
iwan fals mendukung pemerintah,1
anies baswedan salah mengulang sumpah jabatan berulang kali,1
meletakkan bawang putih telinga menyembuhkan sakit kepala sakit telinga,1
lowongan kerja bumn pt telkom indonesia,1
kecelakaan bus rombongan paskibraka orang tewas orang luka luka waropen papua,1
eppy kusnandar meninggal dunia,1
ruben onsu mualaf,1
ramuan bawang putih kunyit jahe madu membersihkan nikotin tar paru paru,1
peserta bpjs wajib skrining,1
flyer donasi bantu penyembuhan syifa penyumbatan usus lazisnu kecamatan rumpin,1
surat penetapan nomor identitas pppk,1
akun whatsapp kapolres yapen herzoni saragih,1
akun whatsapp wakil bupati serdang adlin umar yusri,1
akun whatsapp kepala bkpsdm kab tangerang hendar herawan,1
alfamart membagikan hadiah mobil belanja gratis rangka hut ri,1
upacara hut ri dipimpin anies disiarkan tv,1
